"","Form","Date","RM","SHORE","SF","DTSF","DTSF2","COND","TEMP","TDS","SALINITY","DO.","DO","Effort","CATCH","CPUE","YEAR","MON","pa","AREA_2","S_Tide","P_Tide","Experimental_Net_ID","Experimental_Net","PRESENCE","Rkm","SFkm","logCATCH","logSAL","Tide"
"690",200717025,"3/28/2007 0:00",37,3,30,11.26538,0.524594574931411,330,2.23,0.18,0.18,133.8,18.34,1.17925,0,0,"2007","3",0,NA,1,2,"","0",0,59.54558,48.2802,0,-1.71479842809193,2
"691",200717026,"3/28/2007 0:00",37,3,30,11.26538,0.524594574931411,330,2.23,0.18,0.18,133.8,18.34,1.22074,0,0,"2007","3",0,NA,1,2,"","0",0,59.54558,48.2802,0,-1.71479842809193,2
"692",200717027,"3/28/2007 0:00",38,1,30,12.87472,0.538177587076228,246,2.57,0.17,0.2,117,15.87,1.20592,0,0,"2007","3",0,NA,2,2,"","0",0,61.15492,48.2802,0,-1.6094379124341,2
"693",200717028,"3/28/2007 0:00",38,1,30,12.87472,0.538177587076228,246,2.57,0.17,0.2,117,15.87,1.30666,0,0,"2007","3",0,NA,2,2,"","0",0,61.15492,48.2802,0,-1.6094379124341,2
"694",200717029,"3/29/2007 0:00",38,3,30,12.87472,0.538177587076228,NA,3.15,NA,0.13,NA,NA,1.41333,0,0,"2007","3",0,NA,4,1,"","0",0,61.15492,48.2802,0,-2.04022082852655,1
"695",200717030,"3/29/2007 0:00",38,1,30,12.87472,0.538177587076228,NA,3.07,NA,0.13,NA,NA,1.53777,0,0,"2007","3",0,NA,4,1,"","0",0,61.15492,48.2802,0,-2.04022082852655,1
"696",200717031,"3/29/2007 0:00",36,1,30,9.65604,0.511011562786595,453,3.42,0.2,0.22,105.2,13.78,1.24148,1,0.080549022,"2007","3",1,NA,2,2,"","0",1,57.93624,48.2802,1,-1.51412773262978,2
"697",200717032,"3/30/2007 0:00",36,1,38,-3.21868,0.40234746562806,296,3.69,NA,0.14,NA,NA,1.12296,1,0.089050367,"2007","3",1,NA,4,1,"","0",1,57.93624,61.15492,1,-1.96611285637283,1
"698",200717033,"3/30/2007 0:00",37,3,38,-1.60934,0.415930477772877,294,3.78,NA,0.14,NA,NA,1.30962,0,0,"2007","3",0,NA,4,1,"","0",0,59.54558,61.15492,0,-1.96611285637283,1
"699",200717034,"3/30/2007 0:00",36,3,38,-3.21868,0.40234746562806,296,3.75,NA,0.14,NA,NA,1.17629,0,0,"2007","3",0,NA,1,2,"","0",0,57.93624,61.15492,0,-1.96611285637283,2
"700",200717035,"3/30/2007 0:00",36,1,38,-3.21868,0.40234746562806,296,3.84,NA,0.14,NA,NA,1.3274,0,0,"2007","3",0,NA,1,2,"","0",0,57.93624,61.15492,0,-1.96611285637283,2
"701",200717036,"4/2/2007 0:00",37,3,36,1.60934,0.443096502062511,252,5,0.21,0.14,107.4,13.68,1.13481,0,0,"2007","4",0,NA,4,4,"","0",0,59.54558,57.93624,0,-1.96611285637283,1
"702",200717037,"4/2/2007 0:00",37,3,36,1.60934,0.443096502062511,252,5,0.21,0.14,107.4,13.68,1.18222,0,0,"2007","4",0,NA,4,4,"","0",0,59.54558,57.93624,0,-1.96611285637283,1
"703",200717038,"4/2/2007 0:00",39,1,36,4.82802,0.470262526352144,300,5.07,0.25,0.18,103.5,13.13,1.12592,0,0,"2007","4",0,NA,4,1,"","0",0,62.76426,57.93624,0,-1.71479842809193,1
"704",200717039,"4/2/2007 0:00",39,1,36,4.82802,0.470262526352144,200,4.89,0.25,0.2,107.9,13.7,1.33037,0,0,"2007","4",0,NA,4,1,"","0",0,62.76426,57.93624,0,-1.6094379124341,1
"705",200717040,"4/3/2007 0:00",37,1,35,3.21868,0.456679514207327,246,5.07,NA,0.12,NA,NA,1.11999,0,0,"2007","4",0,NA,1,4,"","0",0,59.54558,56.3269,0,-2.12026353620009,2
"706",200717041,"4/3/2007 0:00",36,1,35,1.60934,0.44309650206251,247,5.07,NA,0.12,NA,NA,1.12592,1,0.088816257,"2007","4",1,NA,4,4,"","0",1,57.93624,56.3269,1,-2.12026353620009,1
"707",200717042,"4/3/2007 0:00",36,1,35,1.60934,0.44309650206251,251,5.47,NA,0.12,NA,NA,1.10222,0,0,"2007","4",0,NA,4,4,"","0",0,57.93624,56.3269,0,-2.12026353620009,1
"708",200717043,"4/3/2007 0:00",37,1,35,3.21868,0.456679514207327,247,5.17,NA,0.12,NA,NA,1.29185,0,0,"2007","4",0,NA,4,4,"","0",0,59.54558,56.3269,0,-2.12026353620009,1
"709",200717044,"4/4/2007 0:00",40,1,37,4.82802,0.470262526352144,239,5.46,NA,0.11,NA,NA,1.15851,0,0,"2007","4",0,NA,4,4,"","0",0,64.3736,59.54558,0,-2.20727491318972,1
"710",200717045,"4/4/2007 0:00",39,3,37,3.21868,0.456679514207327,244,5.92,NA,0.12,NA,NA,1.20296,0,0,"2007","4",0,NA,4,4,"","0",0,62.76426,59.54558,0,-2.12026353620009,1
"711",200717046,"4/5/2007 0:00",37,1,32,8.0467,0.497428550641778,234,5.26,NA,0.11,NA,NA,1.20888,0,0,"2007","4",0,NA,4,4,"","0",0,59.54558,51.49888,0,-2.20727491318972,1
"712",200717047,"4/5/2007 0:00",37,3,32,8.0467,0.497428550641778,235,5.36,NA,0.11,NA,NA,1.40444,0,0,"2007","4",0,NA,4,4,"","0",0,59.54558,51.49888,0,-2.20727491318972,1
"713",200717048,"4/6/2007 0:00",38,1,23,24.1401,0.633258672089946,231,5.44,NA,0.11,266.1,33.72,1.10222,0,0,"2007","4",0,NA,2,4,"","0",0,61.15492,37.01482,0,-2.20727491318972,2
"714",200717049,"4/6/2007 0:00",38,1,23,24.1401,0.633258672089946,231,5.44,NA,0.11,266.1,33.72,1.21481,1,0.082317399,"2007","4",1,NA,2,4,"","0",1,61.15492,37.01482,1,-2.20727491318972,2
"715",200717050,"4/6/2007 0:00",37,3,23,22.53076,0.619675659945129,232,5.68,NA,0.11,490,60,1.2,0,0,"2007","4",0,NA,4,4,"","0",0,59.54558,37.01482,0,-2.20727491318972,1
"716",200717051,"4/9/2007 0:00",37,3,32,8.0467,0.497428550641778,225,5.21,NA,0.11,NA,NA,1.21185,0,0,"2007","4",0,NA,4,2,"","0",0,59.54558,51.49888,0,-2.20727491318972,1
"717",200717052,"4/9/2007 0:00",37,3,32,8.0467,0.497428550641778,221,5.11,NA,0.11,NA,NA,1.30074,0,0,"2007","4",0,NA,4,2,"","0",0,59.54558,51.49888,0,-2.20727491318972,1
"718",200717053,"4/9/2007 0:00",37,3,32,8.0467,0.497428550641778,218,5.32,NA,0.1,NA,NA,1.16148,2,0.172194097,"2007","4",1,NA,2,2,"","0",1,59.54558,51.49888,2,-2.30258509299405,2
"719",200717054,"4/9/2007 0:00",37,1,32,8.0467,0.497428550641778,217,5.27,NA,0.1,NA,NA,1.42222,0,0,"2007","4",0,NA,2,2,"","0",0,59.54558,51.49888,0,-2.30258509299405,2
"720",200717055,"4/10/2007 0:00",39,3,35,6.43736,0.483845538496961,220,5.5,NA,0.1,NA,NA,1.1674,0,0,"2007","4",0,NA,2,2,"","0",0,62.76426,56.3269,0,-2.30258509299405,2
"721",200717056,"4/10/2007 0:00",38,3,35,4.82802,0.470262526352144,227,5.4,NA,0.11,NA,NA,1.30074,1,0.076879315,"2007","4",1,NA,2,2,"","0",1,61.15492,56.3269,1,-2.20727491318972,2
"722",200717057,"4/11/2007 0:00",37,3,42,-8.0467,0.36159842919361,1305,5.68,NA,0.74,NA,NA,1.08148,0,0,"2007","4",0,NA,2,2,"","0",0,59.54558,67.59228,0,-0.301105092783922,2
"723",200717058,"4/11/2007 0:00",37,3,42,-8.0467,0.36159842919361,9390,5.67,NA,5.25,NA,NA,1.26222,4,0.316901966,"2007","4",1,NA,2,2,"","0",1,59.54558,67.59228,4,1.65822807660353,2
"724",200717059,"4/11/2007 0:00",37,3,42,-8.0467,0.36159842919361,7555,5.75,NA,4.08,NA,NA,1.12888,1,0.088583375,"2007","4",1,NA,2,2,"","0",1,59.54558,67.59228,1,1.40609698841607,2
"725",200717060,"4/11/2007 0:00",37,3,42,-8.0467,0.36159842919361,7555,5.75,NA,4.08,NA,NA,1.32444,1,0.075503609,"2007","4",1,NA,2,2,"","0",1,59.54558,67.59228,1,1.40609698841607,2
"726",200717061,"4/13/2007 0:00",38,1,46,-12.87472,0.320849392759159,2287,6.23,NA,1.17,NA,NA,1.1674,0,0,"2007","4",0,NA,1,1,"","0",0,61.15492,74.02964,0,0.157003748809665,2
"727",200717062,"4/13/2007 0:00",37,1,46,-14.48406,0.307266380614342,2137,6.29,NA,1.09,NA,NA,1.35407,0,0,"2007","4",0,NA,1,2,"","0",0,59.54558,74.02964,0,0.0861776962410524,2
"728",200717063,"4/18/2007 0:00",39,3,25,22.53076,0.619675659945129,204,4.9,NA,0.1,NA,NA,1.14666,0,0,"2007","4",0,NA,2,2,"","0",0,62.76426,40.2335,0,-2.30258509299405,2
"729",200717064,"4/18/2007 0:00",40,3,25,24.1401,0.633258672089946,204,4.9,NA,0.1,NA,NA,1.26814,0,0,"2007","4",0,NA,2,2,"","0",0,64.3736,40.2335,0,-2.30258509299405,2
"730",200717065,"4/18/2007 0:00",38,3,25,20.92142,0.606092647800312,207,5.07,NA,0.1,NA,NA,1.22962,0,0,"2007","4",0,NA,1,2,"","0",0,61.15492,40.2335,0,-2.30258509299405,2
"731",200717066,"4/18/2007 0:00",38,3,25,20.92142,0.606092647800312,207,5.14,NA,0.1,NA,NA,1.38074,0,0,"2007","4",0,NA,1,2,"","0",0,61.15492,40.2335,0,-2.30258509299405,2
"732",200717067,"4/19/2007 0:00",39,3,17,35.40548,0.728339757103664,198,4.87,NA,0.09,116,15.2,1.25333,0,0,"2007","4",0,NA,2,3,"","0",0,62.76426,27.35878,0,-2.40794560865187,2
"733",200717068,"4/19/2007 0:00",38,3,17,33.79614,0.714756744958847,198,4.87,NA,0.09,116,15.2,1.26222,0,0,"2007","4",0,NA,2,3,"","0",0,61.15492,27.35878,0,-2.40794560865187,2
"734",200717069,"4/19/2007 0:00",38,1,17,33.79614,0.714756744958847,222,5.08,NA,0.11,147.6,18.9,1.06666,1,0.093750586,"2007","4",1,NA,4,4,"","0",1,61.15492,27.35878,1,-2.20727491318972,1
"735",200717070,"4/19/2007 0:00",38,1,17,33.79614,0.714756744958847,222,5.08,NA,0.11,147.6,18.9,1.17925,0,0,"2007","4",0,NA,4,4,"","0",0,61.15492,27.35878,0,-2.20727491318972,1
"736",200717071,"4/20/2007 0:00",38,3,13,40.2335,0.769088793538114,184,4.97,NA,0.09,106.4,13.75,1.29185,0,0,"2007","4",0,NA,2,4,"","0",0,61.15492,20.92142,0,-2.40794560865187,2
"737",200717072,"4/20/2007 0:00",38,3,13,40.2335,0.769088793538114,184,4.96,NA,0.09,103.8,13.29,1.35407,0,0,"2007","4",0,NA,2,4,"","0",0,61.15492,20.92142,0,-2.40794560865187,2
"738",200717073,"4/20/2007 0:00",40,3,13,43.45218,0.796254817827748,184,5.32,NA,0.09,141.5,17.87,1.18518,0,0,"2007","4",0,NA,4,4,"","0",0,64.3736,20.92142,0,-2.40794560865187,1
"739",200717074,"4/20/2007 0:00",40,3,13,43.45218,0.796254817827748,184,5.44,NA,0.09,114.7,14.43,1.26814,0,0,"2007","4",0,NA,4,4,"","0",0,64.3736,20.92142,0,-2.40794560865187,1
"740",200717075,"4/23/2007 0:00",37,3,0,59.54558,0.932084939275916,204,6.51,NA,0.1,85.4,10.5,1.25925,0,0,"2007","4",0,NA,2,2,"","0",0,59.54558,0,0,-2.30258509299405,2
"741",200717076,"4/23/2007 0:00",37,3,0,59.54558,0.932084939275916,204,6.51,NA,0.1,85.4,10.5,1.33629,0,0,"2007","4",0,NA,2,2,"","0",0,59.54558,0,0,-2.30258509299405,2
"742",200717077,"4/23/2007 0:00",37,1,0,59.54558,0.932084939275916,202,6.46,NA,0.1,86.9,10.68,1.26222,0,0,"2007","4",0,NA,3,4,"","0",0,59.54558,0,0,-2.30258509299405,2
"743",200717078,"4/23/2007 0:00",38,1,0,61.15492,0.945667951420733,201,6.39,NA,0.1,85.6,10.53,1.37481,1,0.072737324,"2007","4",1,NA,3,4,"","0",1,61.15492,0,1,-2.30258509299405,2
"744",200717079,"4/24/2007 0:00",34,1,0,54.71756,0.891335902841465,205,7,NA,0.1,419.8,51.14,1.18814,1,0.084165166,"2007","4",1,NA,2,2,"","0",1,54.71756,0,1,-2.30258509299405,2
"745",200717080,"4/24/2007 0:00",39,1,0,62.76426,0.95925096356555,195,6.76,NA,0.09,371,45.2,1.38666,1,0.072115731,"2007","4",1,NA,2,4,"","0",1,62.76426,0,1,-2.40794560865187,2
"746",200717081,"4/24/2007 0:00",39,1,0,62.76426,0.95925096356555,195,6.76,NA,0.09,371,45.2,1.35407,0,0,"2007","4",0,NA,2,4,"","0",0,62.76426,0,0,-2.40794560865187,2
"747",200717082,"4/25/2007 0:00",35,3,28,11.26538,0.524594574931411,202,7.56,NA,0.1,85.2,10.21,1.15555,1,0.086538878,"2007","4",1,NA,2,2,"","0",1,56.3269,45.06152,1,-2.30258509299405,2
"748",200717083,"4/25/2007 0:00",35,3,28,11.26538,0.524594574931411,200,7.28,NA,0.1,79.2,9.5,1.23555,0,0,"2007","4",0,NA,2,2,"","0",0,56.3269,45.06152,0,-2.30258509299405,2
"749",200717084,"4/25/2007 0:00",38,3,28,16.0934,0.565343611365862,270,7.73,NA,0.13,64.9,7.67,1.10222,0,0,"2007","4",0,NA,2,2,"","0",0,61.15492,45.06152,0,-2.04022082852655,2
"750",200717085,"4/25/2007 0:00",38,3,28,16.0934,0.565343611365862,270,7.73,NA,0.13,64.9,7.67,1.29481,4,0.308925634,"2007","4",1,NA,2,2,"","0",1,61.15492,45.06152,4,-2.04022082852655,2
"751",200817001,"3/17/2008 0:00",38,1,32,9.65604,0.511011562786595,136,3.5,0.15,0.11,118.5,15.74,1.31851,0,0,"2008","3",0,NA,2,2,"","0",0,61.15492,51.49888,0,-2.20727491318972,2
"752",200817002,"3/17/2008 0:00",38,1,32,9.65604,0.511011562786595,135,3.5,0.14,0.11,118,15.67,1.26518,0,0,"2008","3",0,NA,2,2,"","0",0,61.15492,51.49888,0,-2.20727491318972,2
"753",200817003,"3/17/2008 0:00",37,1,32,8.0467,0.497428550641778,136,3.5,0.15,0.11,117.4,15.58,1.24148,0,0,"2008","3",0,NA,2,2,"","0",0,59.54558,51.49888,0,-2.20727491318972,2
"754",200817004,"3/17/2008 0:00",37,3,32,8.0467,0.497428550641778,136,3.39,0.15,0.11,116.9,15.57,1.22666,0,0,"2008","3",0,NA,2,3,"","0",0,59.54558,51.49888,0,-2.20727491318972,2
"755",200817005,"3/18/2008 0:00",36,1,35,1.60934,0.44309650206251,140,3.54,0.15,0.11,120.1,15.91,1.23555,0,0,"2008","3",0,NA,4,1,"","0",0,57.93624,56.3269,0,-2.20727491318972,1
"756",200817006,"3/18/2008 0:00",35,1,35,0,0.429513489917694,1030,3.76,1.12,0.88,114,15.1,1.12888,0,0,"2008","3",0,NA,4,1,"","0",0,56.3269,56.3269,0,-0.127833371509885,1
"757",200817007,"3/18/2008 0:00",35,3,35,0,0.429513489917694,1566,3.92,1.72,1.37,128,15.62,1.35111,2,0.148026438,"2008","3",1,NA,2,2,"","0",1,56.3269,56.3269,2,0.314810739840034,2
"758",200817008,"3/18/2008 0:00",35,3,35,0,0.429513489917694,1195,3.85,1.32,1.04,114.7,14.99,1.83703,3,0.163307077,"2008","3",1,NA,2,2,"","0",1,56.3269,56.3269,3,0.0392207131532813,2
"759",200817009,"3/19/2008 0:00",35,3,37,-3.21868,0.40234746562806,729,3.96,0.79,0.6,114.2,14.9,1.17333,0,0,"2008","3",0,NA,4,1,"","0",0,56.3269,59.54558,0,-0.510825623765991,1
"760",200817010,"3/19/2008 0:00",34,3,37,-4.82802,0.388764453483243,940,3.97,1.02,0.79,108.6,14.13,1.06666,0,0,"2008","3",0,NA,1,2,"","0",0,54.71756,59.54558,0,-0.23572233352107,2
"761",200817011,"3/24/2008 0:00",37,3,23,22.53076,0.619675659945129,143,4.01,0.15,0.11,114.8,15.04,1.12888,0,0,"2008","3",0,NA,4,4,"","0",0,59.54558,37.01482,0,-2.20727491318972,1
"762",200817012,"3/24/2008 0:00",37,3,23,22.53076,0.619675659945129,144,4.01,0.15,0.11,114.1,14.94,1.1674,1,0.085660442,"2008","3",1,NA,4,4,"","0",1,59.54558,37.01482,1,-2.20727491318972,1
"763",200817013,"3/24/2008 0:00",37,3,23,22.53076,0.619675659945129,140,4.08,0.15,0.11,115.8,15.04,1.14666,0,0,"2008","3",0,NA,4,4,"","0",0,59.54558,37.01482,0,-2.20727491318972,1
"764",200817014,"3/24/2008 0:00",37,3,23,22.53076,0.619675659945129,164,4.33,0.17,0.13,117,15.17,1.09925,1,0.090971117,"2008","3",1,NA,4,1,"","0",1,59.54558,37.01482,1,-2.04022082852655,1
"765",200817015,"3/24/2008 0:00",36,3,23,20.92142,0.606092647800312,143,4.47,0.15,0.11,117,15.15,1.22074,2,0.163835051,"2008","3",1,NA,4,2,"","0",1,57.93624,37.01482,2,-2.20727491318972,1
"766",200817016,"3/24/2008 0:00",36,3,23,20.92142,0.606092647800312,143,4.53,0.15,0.11,116.6,15.07,1.26222,2,0.158450983,"2008","3",1,NA,4,2,"","0",1,57.93624,37.01482,2,-2.20727491318972,1
"767",200817017,"3/25/2008 0:00",38,1,30,12.87472,0.538177587076228,146,3.91,0.23,0.2,110.7,14.48,1.36592,1,0.07321073,"2008","3",1,NA,2,3,"","0",1,61.15492,48.2802,1,-1.6094379124341,2
"768",200817018,"3/25/2008 0:00",38,1,30,12.87472,0.538177587076228,150,3.95,0.16,0.12,116,15.8,1.38666,0,0,"2008","3",0,NA,2,3,"","0",0,61.15492,48.2802,0,-2.12026353620009,2
"769",200817019,"3/25/2008 0:00",38,3,30,12.87472,0.538177587076228,146,4.09,0.15,0.12,114,14.81,1.31851,0,0,"2008","3",0,NA,2,4,"","0",0,61.15492,48.2802,0,-2.12026353620009,2
"770",200817020,"3/25/2008 0:00",34,3,30,6.43736,0.483845538496961,144,4.13,0.15,0.11,109,14.36,1.15851,4,0.345271081,"2008","3",1,NA,4,4,"","0",1,54.71756,48.2802,4,-2.20727491318972,1
"771",200817021,"3/25/2008 0:00",34,3,30,6.43736,0.483845538496961,144,4.13,0.15,0.11,109,14.36,1.58518,1,0.063084319,"2008","3",1,NA,4,4,"","0",1,54.71756,48.2802,1,-2.20727491318972,1
"772",200817022,"3/26/2008 0:00",38,3,30,12.87472,0.538177587076228,149,4.61,0.15,0.12,109.6,14.1,1.13185,0,0,"2008","3",0,NA,2,2,"","0",0,61.15492,48.2802,0,-2.12026353620009,2
"773",200817023,"3/26/2008 0:00",37,3,30,11.26538,0.524594574931411,150,4.6,0.15,0.12,111.45,14.38,1.14666,0,0,"2008","3",0,NA,2,3,"","0",0,59.54558,48.2802,0,-2.12026353620009,2
"774",200817024,"3/26/2008 0:00",37,3,30,11.26538,0.524594574931411,150,4.72,0.15,0.12,113,14.5,1.16148,0,0,"2008","3",0,NA,3,4,"","0",0,59.54558,48.2802,0,-2.12026353620009,2
"775",200817025,"3/26/2008 0:00",37,1,30,11.26538,0.524594574931411,151,4.5,0.16,0.12,109.9,14.22,1.2,0,0,"2008","3",0,NA,4,4,"","0",0,59.54558,48.2802,0,-2.12026353620009,1
"776",200817026,"3/26/2008 0:00",36,1,30,9.65604,0.511011562786595,150,4.57,0.16,0.12,111.7,14.4,1.18814,0,0,"2008","3",0,NA,4,4,"","0",0,57.93624,48.2802,0,-2.12026353620009,1
"777",200817027,"3/27/2008 0:00",37,1,31,9.65604,0.511011562786595,160,4.56,0.17,0.13,106.8,13.79,1.13777,0,0,"2008","3",0,NA,2,2,"","0",0,59.54558,49.88954,0,-2.04022082852655,2
"778",200817028,"3/27/2008 0:00",36,1,31,8.0467,0.497428550641778,153,4.51,0.16,0.12,110.8,14.3,1.04,0,0,"2008","3",0,NA,2,3,"","0",0,57.93624,49.88954,0,-2.12026353620009,2
"779",200817029,"3/27/2008 0:00",35,3,31,6.43736000000001,0.483845538496961,155,4.91,0.16,0.12,108.6,13.85,1.15555,0,0,"2008","3",0,NA,3,4,"","0",0,56.3269,49.88954,0,-2.12026353620009,2
"780",200817030,"3/27/2008 0:00",34,3,31,4.82802,0.470262526352144,156,4.95,0.16,0.12,108.3,13.87,1.3837,0,0,"2008","3",0,NA,3,4,"","0",0,54.71756,49.88954,0,-2.12026353620009,2
"781",200817033,"4/1/2008 0:00",38,3,35,4.82802,0.470262526352144,1383,5.57,1.42,1.12,112.1,13.98,1.07851,1,0.092720513,"2008","4",1,NA,2,2,"","0",1,61.15492,56.3269,1,0.113328685307003,2
"782",200817034,"4/1/2008 0:00",39,3,35,6.43736,0.483845538496961,1422,5.57,1.46,1.16,109.2,13.64,1.25925,0,0,"2008","4",0,NA,2,2,"","0",0,62.76426,56.3269,0,0.148420005118273,2
"783",200817035,"4/1/2008 0:00",39,3,35,6.43736,0.483845538496961,1645,5.8,1.7,1.36,109.6,13.62,1.2237,0,0,"2008","4",0,NA,2,2,"","0",0,62.76426,56.3269,0,0.307484699747961,2
"784",200817037,"4/2/2008 0:00",38,3,35,4.82802,0.470262526352144,2067,4.93,2.18,1.76,114.8,14.47,0.99851,1,0.100149222,"2008","4",1,NA,4,2,"","0",1,61.15492,56.3269,1,0.56531380905006,1
"785",200817038,"4/3/2008 0:00",40,1,38,3.21868,0.456679514207327,3125,5.24,3.26,2.68,105.7,13.17,1.0874,1,0.091962479,"2008","4",1,NA,4,4,"","0",1,64.3736,61.15492,1,0.985816794522765,1
"786",200817039,"4/3/2008 0:00",40,1,38,3.21868,0.456679514207327,2660,5.17,2.78,2.27,104.9,13.16,1.19407,2,0.167494368,"2008","4",1,NA,4,2,"","0",1,64.3736,61.15492,2,0.819779831493311,1
"787",200817040,"4/3/2008 0:00",37,3,38,-1.60934,0.415930477772877,6100,5.53,6.15,5.37,103,12.53,1.10518,0,0,"2008","4",0,NA,2,2,"","0",0,59.54558,61.15492,0,1.68082790852077,2
"788",200817041,"4/3/2008 0:00",36,3,38,-3.21868,0.40234746562806,5673,5.56,5.85,5,102.6,12.5,1.12296,0,0,"2008","4",0,NA,2,2,"","0",0,57.93624,61.15492,0,1.6094379124341,2
"789",200817042,"4/4/2008 0:00",36,1,41,-8.0467,0.36159842919361,2750,5.5,2.85,2.3,107.8,13.39,1.13777,1,0.087891226,"2008","4",1,NA,4,1,"","0",1,57.93624,65.98294,1,0.832909122935104,1
"790",200817043,"4/4/2008 0:00",36,1,41,-8.0467,0.36159842919361,3526,5.56,3.63,3,107.4,13.27,1.35407,1,0.073851426,"2008","4",1,NA,4,2,"","0",1,57.93624,65.98294,1,1.09861228866811,1
"791",200817044,"4/4/2008 0:00",35,3,41,-9.65604,0.348015417048793,176,5.44,0.18,0.13,107,13.45,1.17333,2,0.17045503,"2008","4",1,NA,4,4,"","0",1,56.3269,65.98294,2,-2.04022082852655,1
"792",200817045,"4/7/2008 0:00",35,3,34,1.60934,0.443096502062511,173,5.43,0.17,0.13,109.2,13.77,1.48148,2,0.135000135,"2008","4",1,NA,4,4,"","0",1,56.3269,54.71756,2,-2.04022082852655,1
"793",200817046,"4/7/2008 0:00",36,3,34,3.21868,0.456679514207327,285,5.59,0.29,0.22,106.2,13.03,1.17333,4,0.340910059,"2008","4",1,NA,4,2,"","0",1,57.93624,54.71756,4,-1.51412773262978,1
"794",200817047,"4/7/2008 0:00",36,3,34,3.21868,0.456679514207327,227,5.63,0.22,0.17,111.3,13.94,1.39259,3,0.215425933,"2008","4",1,NA,4,2,"","0",1,57.93624,54.71756,3,-1.77195684193188,1
"795",200817048,"4/8/2008 0:00",35,1,32,4.82802,0.470262526352144,163,5.6,0.16,0.12,111.5,13.94,1.19407,1,0.083747184,"2008","4",1,NA,2,3,"","0",1,56.3269,51.49888,1,-2.12026353620009,2
"796",200817049,"4/8/2008 0:00",35,1,32,4.82802,0.470262526352144,162,5.6,0.16,0.12,109.8,13.79,1.34222,1,0.074503435,"2008","4",1,NA,2,3,"","0",1,56.3269,51.49888,1,-2.12026353620009,2
"797",200817050,"4/8/2008 0:00",35,3,32,4.82802,0.470262526352144,382,5.74,0.39,0.3,107.2,13.41,1.11999,1,0.089286511,"2008","4",1,NA,3,4,"","0",1,56.3269,51.49888,1,-1.20397280432594,2
"798",200817051,"4/8/2008 0:00",34,3,32,3.21868,0.456679514207327,405,5.8,0.42,0.3,107.3,13.35,1.22962,2,0.162651876,"2008","4",1,NA,4,4,"","0",1,54.71756,51.49888,2,-1.20397280432594,1
"799",200817052,"4/9/2008 0:00",39,1,30,14.48406,0.551760599221045,164,5.91,0.16,0.12,104.2,12.99,1.14074,0,0,"2008","4",0,NA,2,3,"","0",0,62.76426,48.2802,0,-2.12026353620009,2
"800",200817053,"4/9/2008 0:00",38,1,30,12.87472,0.538177587076228,193,5.92,0.21,0.16,104.2,12.98,1.09037,0,0,"2008","4",0,NA,2,4,"","0",0,61.15492,48.2802,0,-1.83258146374831,2
"801",200817054,"4/9/2008 0:00",37,3,30,11.26538,0.524594574931411,165,6.03,0.16,0.12,106.3,13.22,1.14074,0,0,"2008","4",0,NA,4,4,"","0",0,59.54558,48.2802,0,-2.12026353620009,1
"802",200817055,"4/9/2008 0:00",38,3,30,12.87472,0.538177587076228,165,5.99,0.16,0.12,104.4,12.99,1.10814,0,0,"2008","4",0,NA,4,4,"","0",0,61.15492,48.2802,0,-2.12026353620009,1
"803",200817056,"4/10/2008 0:00",37,1,28,14.48406,0.551760599221045,170,6.53,0.17,0.13,114.8,14.07,1.14962,0,0,"2008","4",0,NA,2,3,"","0",0,59.54558,45.06152,0,-2.04022082852655,2
"804",200817057,"4/10/2008 0:00",35,3,28,11.26538,0.524594574931411,170,6.64,0.17,0.12,115,14.06,1.12888,0,0,"2008","4",0,NA,3,4,"","0",0,56.3269,45.06152,0,-2.12026353620009,2
"805",200817058,"4/11/2008 0:00",36,3,21,24.1401,0.633258672089946,198,7.19,0.19,0.15,114.5,13.82,1.11703,0,0,"2008","4",0,NA,2,2,"","0",0,57.93624,33.79614,0,-1.89711998488588,2
"806",200817059,"4/11/2008 0:00",35,3,21,22.53076,0.619675659945129,216,7.16,0.21,0.16,113,13.68,1.20888,0,0,"2008","4",0,NA,2,2,"","0",0,56.3269,33.79614,0,-1.83258146374831,2
"807",200817060,"4/11/2008 0:00",38,3,21,27.35878,0.66042469637958,175,6.95,0.17,0.13,111.1,13.5,1.15555,0,0,"2008","4",0,NA,3,4,"","0",0,61.15492,33.79614,0,-2.04022082852655,2
"808",200817061,"4/14/2008 0:00",37,1,30,11.26538,0.524594574931411,178,7.81,0.17,0.13,110.1,13.07,1.12592,0,0,"2008","4",0,NA,2,2,"","0",0,59.54558,48.2802,0,-2.04022082852655,2
"809",200817062,"4/14/2008 0:00",37,3,30,11.26538,0.524594574931411,181,7.79,0.17,0.13,108,12.84,1.03703,0,0,"2008","4",0,NA,2,2,"","0",0,59.54558,48.2802,0,-2.04022082852655,2
"810",200817063,"4/14/2008 0:00",36,1,30,9.65604,0.511011562786595,178,8.18,0.17,0.13,109.7,12.89,1.14666,1,0.087209809,"2008","4",1,NA,2,2,"","0",1,57.93624,48.2802,1,-2.04022082852655,2
"811",200817064,"4/14/2008 0:00",38,1,30,12.87472,0.538177587076228,173,8.38,0.16,0.12,110.6,12.97,1.38962,0,0,"2008","4",0,NA,2,3,"","0",0,61.15492,48.2802,0,-2.12026353620009,2
